0
66
32
73
82
94
87
94
98
96
96
96
45
0
96
80
75
77
37
77
96
97
32
87
89
89
92
94
91
94
92
77
89
94
82
99
92
96
94
89
42
77
85
96
95
0
96
0
94
87
96
82
73
32
96
100
85
85
96
85
96
89
87
92
82
96
96
96
87
87
89
96
88
96
92
89
87
94
92
96
87
32
92
96
87
93
87
92
87
93
89
97
92
100
87
96
96
96
95
97
82
96
85
77
96
99
79
98
80
97
97
